% Model:              NoGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 12 2014, 15:18
% Dimension:          2
% Nodes:              1634
% Expressions:        1
% Description:        Electric field norm
% Length unit:        mm
% r                       z                        es.normE (V/m)
56.402952870823995        3879.62                  4182656.0321545145
56.55560226799356         3879.62                  4194363.7822193615
63.99791304332271         3879.62                  3956067.483492663
63.863195190993025        3879.62                  3963029.334772427
62.21605073180665         3879.62                  4017894.2300612098
62.307473163132194        3879.62                  4017795.372627616
62.42828309427444         3879.62                  4017194.6993276244
62.174987148521886        3879.62                  4017734.169887747
63.68818864468244         3879.62                  3971747.9774865666
63.12423301762493         3879.62                  3997775.708312826
63.13709187337545         3879.62                  3997236.206470287
63.09240430633617         3879.62                  3999110.9762271545
63.68647065956988         3879.62                  3971883.1009264514
62.57152301694327         3879.62                  4015367.173186062
62.606302048556145        3879.62                  4014623.9408416683
62.46496942638485         3879.62                  4016812.3603553525
62.669041402135306        3879.62                  4013341.192605874
62.73502155253627         3879.62                  4011575.3195280065
62.44427271356995         3879.62                  4017168.546049751
62.43912042458654         3879.62                  4017375.5369282756
104.35549589524894        3879.62                  2980063.634010169
104.37523440391912        3879.62                  2978861.0706202793
108.8000515856331         3879.62                  2973154.817495007
108.83959825610047        3879.62                  2975043.9336629678
108.91503836006238        3879.62                  2981007.671431543
103.5833401737791         3879.62                  2937947.090045133
103.6141275021755         3879.62                  2941244.7267396175
99.85785375034379         3879.62                  2956153.4583885223
99.87518170142998         3879.62                  2953146.57275367
98.31009800165673         3879.62                  2920201.6692521633
98.18037464635493         3879.62                  2905252.2451726715
95.7057747063675          3879.62                  2846491.4026380447
95.78312832646829         3879.62                  2831732.0281663765
95.6438304503871          3879.62                  2860171.175116909
92.61670188362983         3879.62                  2904557.8425670206
92.707357911779           3879.62                  2911762.5324138957
92.81716086970775         3879.62                  2922654.9109700015
90.72712430633324         3879.62                  2958036.707508972
90.76969227602264         3879.62                  2948687.727424613
90.80080438400603         3879.62                  2942927.11762773
90.86088621900949         3879.62                  2929937.2612417615
90.95517936094265         3879.62                  2913106.1372023723
55.64344642647072         3879.62                  4192980.8196131843
55.70585710261537         3879.62                  4189037.9548013615
